open_time;close;status;close_shift_1;diff_shift_1;close_shift_2;diff_shift_2;close_shift_3;diff_shift_3;close_shift_4;diff_shift_4;close_shift_5;diff_shift_5;close_shift_6;diff_shift_6
2020-11-24 22:00:00;19123.23;CAI_2.0;19160.01;0.19;19161.74;0.2;19099.63;-0.12;18975.81;-0.77;18808.03;-1.65;18685.82;-2.29
2020-11-24 23:00:00;19160.01;CAI_2.0;19161.74;0.01;19099.63;-0.32;18975.81;-0.96;18808.03;-1.84;18685.82;-2.47;18879.49;-1.46
2020-11-25 00:00:00;19161.74;CAI_2.0;19099.63;-0.32;18975.81;-0.97;18808.03;-1.85;18685.82;-2.48;18879.49;-1.47;18895.0;-1.39
2020-11-25 01:00:00;19099.63;CAI_2.0;18975.81;-0.65;18808.03;-1.53;18685.82;-2.17;18879.49;-1.15;18895.0;-1.07;18975.13;-0.65
2020-11-25 04:00:00;18685.82;SOBE_2.0;18879.49;1.04;18895.0;1.12;18975.13;1.55;19115.18;2.3;19169.79;2.59;19287.88;3.22
2020-11-25 05:00:00;18879.49;SOBE_2.0;18895.0;0.08;18975.13;0.51;19115.18;1.25;19169.79;1.54;19287.88;2.16;19281.55;2.13
2020-11-25 06:00:00;18895.0;SOBE_2.0;18975.13;0.42;19115.18;1.17;19169.79;1.45;19287.88;2.08;19281.55;2.05;19291.59;2.1
2020-11-25 20:00:00;18902.39;CAI_2.0;18880.27;-0.12;18758.71;-0.76;18719.11;-0.97;18862.54;-0.21;18799.32;-0.55;18400.98;-2.65
2020-11-25 21:00:00;18880.27;CAI_2.0;18758.71;-0.64;18719.11;-0.85;18862.54;-0.09;18799.32;-0.43;18400.98;-2.54;17927.98;-5.04
2020-11-25 22:00:00;18758.71;CAI_2.0;18719.11;-0.21;18862.54;0.55;18799.32;0.22;18400.98;-1.91;17927.98;-4.43;17772.02;-5.26
2020-11-25 23:00:00;18719.11;CAI_2.0;18862.54;0.77;18799.32;0.43;18400.98;-1.7;17927.98;-4.23;17772.02;-5.06;17930.86;-4.21
2020-11-26 00:00:00;18862.54;CAI_2.0;18799.32;-0.34;18400.98;-2.45;17927.98;-4.95;17772.02;-5.78;17930.86;-4.94;17954.09;-4.82
2020-11-26 01:00:00;18799.32;CAI_2.0;18400.98;-2.12;17927.98;-4.63;17772.02;-5.46;17930.86;-4.62;17954.09;-4.5;17619.9;-6.27
2020-11-26 02:00:00;18400.98;CAI_2.0;17927.98;-2.57;17772.02;-3.42;17930.86;-2.55;17954.09;-2.43;17619.9;-4.24;16878.8;-8.27
2020-11-26 03:00:00;17927.98;CAI_2.0;17772.02;-0.87;17930.86;0.02;17954.09;0.15;17619.9;-1.72;16878.8;-5.85;17060.77;-4.84
2020-11-26 04:00:00;17772.02;CAI_2.0;17930.86;0.89;17954.09;1.02;17619.9;-0.86;16878.8;-5.03;17060.77;-4.0;17285.0;-2.74
2020-11-26 05:00:00;17930.86;CAI_2.0;17954.09;0.13;17619.9;-1.73;16878.8;-5.87;17060.77;-4.85;17285.0;-3.6;17100.0;-4.63
2020-11-26 06:00:00;17954.09;CAI_2.0;17619.9;-1.86;16878.8;-5.99;17060.77;-4.98;17285.0;-3.73;17100.0;-4.76;17369.17;-3.26
2020-11-26 07:00:00;17619.9;CAI_2.0;16878.8;-4.21;17060.77;-3.17;17285.0;-1.9;17100.0;-2.95;17369.17;-1.42;17054.57;-3.21
2020-11-26 08:00:00;16878.8;SOBE_2.0;17060.77;1.08;17285.0;2.41;17100.0;1.31;17369.17;2.91;17054.57;1.04;16732.33;-0.87
2020-11-26 10:00:00;17285.0;CAI_2.0;17100.0;-1.07;17369.17;0.49;17054.57;-1.33;16732.33;-3.2;16905.18;-2.2;16674.52;-3.53
2020-11-26 11:00:00;17100.0;CAI_2.0;17369.17;1.57;17054.57;-0.27;16732.33;-2.15;16905.18;-1.14;16674.52;-2.49;16693.76;-2.38
2020-11-26 12:00:00;17369.17;CAI_2.0;17054.57;-1.81;16732.33;-3.67;16905.18;-2.67;16674.52;-4.0;16693.76;-3.89;16531.73;-4.82
2020-11-26 13:00:00;17054.57;CAI_2.0;16732.33;-1.89;16905.18;-0.88;16674.52;-2.23;16693.76;-2.12;16531.73;-3.07;16516.87;-3.15
2020-11-26 14:00:00;16732.33;SOBE_2.0;16905.18;1.03;16674.52;-0.35;16693.76;-0.23;16531.73;-1.2;16516.87;-1.29;17136.33;2.41
2020-11-26 15:00:00;16905.18;CAI_2.0;16674.52;-1.36;16693.76;-1.25;16531.73;-2.21;16516.87;-2.3;17136.33;1.37;17031.18;0.75
2020-11-26 16:00:00;16674.52;SOBE_2.0;16693.76;0.12;16531.73;-0.86;16516.87;-0.95;17136.33;2.77;17031.18;2.14;17167.99;2.96
2020-11-26 17:00:00;16693.76;SOBE_2.0;16531.73;-0.97;16516.87;-1.06;17136.33;2.65;17031.18;2.02;17167.99;2.84;17149.47;2.73
2020-11-26 18:00:00;16531.73;SOBE_2.0;16516.87;-0.09;17136.33;3.66;17031.18;3.02;17167.99;3.85;17149.47;3.74;17393.73;5.21
2020-11-26 19:00:00;16516.87;SOBE_2.0;17136.33;3.75;17031.18;3.11;17167.99;3.94;17149.47;3.83;17393.73;5.31;17306.48;4.78
2020-11-26 21:00:00;17031.18;SOBE_2.0;17167.99;0.8;17149.47;0.69;17393.73;2.13;17306.48;1.62;17092.5;0.36;17078.11;0.28
2020-11-27 03:00:00;17078.11;CAI_2.0;17073.39;-0.03;17258.5;1.06;17282.03;1.19;17094.18;0.09;16850.85;-1.33;16656.53;-2.47
2020-11-27 04:00:00;17073.39;CAI_2.0;17258.5;1.08;17282.03;1.22;17094.18;0.12;16850.85;-1.3;16656.53;-2.44;16920.69;-0.89
2020-11-27 05:00:00;17258.5;CAI_2.0;17282.03;0.14;17094.18;-0.95;16850.85;-2.36;16656.53;-3.49;16920.69;-1.96;16789.37;-2.72
2020-11-27 06:00:00;17282.03;CAI_2.0;17094.18;-1.09;16850.85;-2.49;16656.53;-3.62;16920.69;-2.09;16789.37;-2.85;17066.95;-1.24
2020-11-27 07:00:00;17094.18;CAI_2.0;16850.85;-1.42;16656.53;-2.56;16920.69;-1.01;16789.37;-1.78;17066.95;-0.16;16944.79;-0.87
2020-11-27 09:00:00;16656.53;SOBE_2.0;16920.69;1.59;16789.37;0.8;17066.95;2.46;16944.79;1.73;16768.39;0.67;16498.85;-0.95
2020-11-27 10:00:00;16920.69;CAI_2.0;16789.37;-0.78;17066.95;0.86;16944.79;0.14;16768.39;-0.9;16498.85;-2.49;16810.09;-0.65
2020-11-27 12:00:00;17066.95;CAI_2.0;16944.79;-0.72;16768.39;-1.75;16498.85;-3.33;16810.09;-1.51;16727.51;-1.99;16781.22;-1.67
2020-11-27 13:00:00;16944.79;CAI_2.0;16768.39;-1.04;16498.85;-2.63;16810.09;-0.79;16727.51;-1.28;16781.22;-0.97;16803.14;-0.84
2020-11-27 15:00:00;16498.85;SOBE_2.0;16810.09;1.89;16727.51;1.39;16781.22;1.71;16803.14;1.84;17069.73;3.46;16994.92;3.01
2020-11-27 17:00:00;16727.51;SOBE_2.0;16781.22;0.32;16803.14;0.45;17069.73;2.05;16994.92;1.6;16956.45;1.37;17139.52;2.46
2020-11-27 18:00:00;16781.22;SOBE_2.0;16803.14;0.13;17069.73;1.72;16994.92;1.27;16956.45;1.04;17139.52;2.14;17150.0;2.2
2020-11-27 19:00:00;16803.14;SOBE_2.0;17069.73;1.59;16994.92;1.14;16956.45;0.91;17139.52;2.0;17150.0;2.06;17129.66;1.94
2020-11-28 07:00:00;17014.72;SOBE_2.0;16875.01;-0.82;16916.42;-0.58;17195.73;1.06;17160.29;0.86;17134.42;0.7;17356.02;2.01
2020-11-28 08:00:00;16875.01;SOBE_2.0;16916.42;0.25;17195.73;1.9;17160.29;1.69;17134.42;1.54;17356.02;2.85;17336.07;2.73
2020-11-28 09:00:00;16916.42;SOBE_2.0;17195.73;1.65;17160.29;1.44;17134.42;1.29;17356.02;2.6;17336.07;2.48;17517.04;3.55
2020-11-28 10:00:00;17195.73;SOBE_2.0;17160.29;-0.21;17134.42;-0.36;17356.02;0.93;17336.07;0.82;17517.04;1.87;17707.26;2.97
2020-11-28 11:00:00;17160.29;SOBE_2.0;17134.42;-0.15;17356.02;1.14;17336.07;1.02;17517.04;2.08;17707.26;3.19;17745.74;3.41
2020-11-28 12:00:00;17134.42;SOBE_2.0;17356.02;1.29;17336.07;1.18;17517.04;2.23;17707.26;3.34;17745.74;3.57;17729.99;3.48
2020-11-28 13:00:00;17356.02;SOBE_2.0;17336.07;-0.11;17517.04;0.93;17707.26;2.02;17745.74;2.25;17729.99;2.15;17814.5;2.64
2020-11-28 14:00:00;17336.07;SOBE_2.0;17517.04;1.04;17707.26;2.14;17745.74;2.36;17729.99;2.27;17814.5;2.76;17673.21;1.94
2020-11-29 02:00:00;17742.25;SOBE_2.0;17867.48;0.71;17763.0;0.12;17790.31;0.27;17729.27;-0.07;17817.34;0.42;18144.99;2.27
2020-11-29 04:00:00;17763.0;SOBE_2.0;17790.31;0.15;17729.27;-0.19;17817.34;0.31;18144.99;2.15;18104.35;1.92;18192.82;2.42
2020-11-29 05:00:00;17790.31;SOBE_2.0;17729.27;-0.34;17817.34;0.15;18144.99;1.99;18104.35;1.77;18192.82;2.26;18090.44;1.69
2020-11-29 06:00:00;17729.27;SOBE_2.0;17817.34;0.5;18144.99;2.34;18104.35;2.12;18192.82;2.61;18090.44;2.04;18030.08;1.7
2020-11-29 07:00:00;17817.34;SOBE_2.0;18144.99;1.84;18104.35;1.61;18192.82;2.11;18090.44;1.53;18030.08;1.19;18097.46;1.57
2020-11-29 19:00:00;18042.86;SOBE_2.0;18207.4;0.91;18255.0;1.18;18133.21;0.5;18184.99;0.79;18430.33;2.15;18481.97;2.43
2020-11-29 22:00:00;18133.21;SOBE_2.0;18184.99;0.29;18430.33;1.64;18481.97;1.92;18506.87;2.06;18579.5;2.46;18523.79;2.15
2020-11-29 23:00:00;18184.99;SOBE_2.0;18430.33;1.35;18481.97;1.63;18506.87;1.77;18579.5;2.17;18523.79;1.86;18520.47;1.84
2020-11-30 07:00:00;18623.0;SOBE_2.0;18462.31;-0.86;18478.54;-0.78;18503.06;-0.64;18600.95;-0.12;18837.16;1.15;19151.49;2.84
2020-11-30 08:00:00;18462.31;SOBE_2.0;18478.54;0.09;18503.06;0.22;18600.95;0.75;18837.16;2.03;19151.49;3.73;19480.8;5.52
2020-11-30 09:00:00;18478.54;SOBE_2.0;18503.06;0.13;18600.95;0.66;18837.16;1.94;19151.49;3.64;19480.8;5.42;19291.88;4.4
2020-11-30 10:00:00;18503.06;SOBE_2.0;18600.95;0.53;18837.16;1.81;19151.49;3.5;19480.8;5.28;19291.88;4.26;19196.4;3.75
2020-11-30 11:00:00;18600.95;SOBE_2.0;18837.16;1.27;19151.49;2.96;19480.8;4.73;19291.88;3.71;19196.4;3.2;19393.6;4.26
2020-11-30 12:00:00;18837.16;SOBE_2.0;19151.49;1.67;19480.8;3.42;19291.88;2.41;19196.4;1.91;19393.6;2.95;19175.78;1.8
2020-11-30 18:00:00;19175.78;SOBE_2.0;19259.98;0.44;19439.48;1.38;19381.25;1.07;19499.99;1.69;19695.87;2.71;19565.47;2.03
2020-11-30 19:00:00;19259.98;SOBE_2.0;19439.48;0.93;19381.25;0.63;19499.99;1.25;19695.87;2.26;19565.47;1.59;19605.75;1.8
2020-12-01 06:00:00;19338.34;CAI_2.0;19515.63;0.92;19466.99;0.67;19565.0;1.17;19739.51;2.07;19425.0;0.45;18551.35;-4.07
2020-12-01 07:00:00;19515.63;CAI_2.0;19466.99;-0.25;19565.0;0.25;19739.51;1.15;19425.0;-0.46;18551.35;-4.94;18759.73;-3.87
2020-12-01 08:00:00;19466.99;CAI_2.0;19565.0;0.5;19739.51;1.4;19425.0;-0.22;18551.35;-4.7;18759.73;-3.63;19285.31;-0.93
2020-12-01 09:00:00;19565.0;CAI_2.0;19739.51;0.89;19425.0;-0.72;18551.35;-5.18;18759.73;-4.12;19285.31;-1.43;19263.37;-1.54
2020-12-01 10:00:00;19739.51;CAI_2.0;19425.0;-1.59;18551.35;-6.02;18759.73;-4.96;19285.31;-2.3;19263.37;-2.41;19058.8;-3.45
2020-12-01 11:00:00;19425.0;CAI_2.0;18551.35;-4.5;18759.73;-3.42;19285.31;-0.72;19263.37;-0.83;19058.8;-1.89;19058.4;-1.89
2020-12-01 12:00:00;18551.35;SOBE_2.0;18759.73;1.12;19285.31;3.96;19263.37;3.84;19058.8;2.74;19058.4;2.73;18738.82;1.01
2020-12-01 13:00:00;18759.73;SOBE_2.0;19285.31;2.8;19263.37;2.68;19058.8;1.59;19058.4;1.59;18738.82;-0.11;19069.79;1.65
2020-12-01 14:00:00;19285.31;CAI_2.0;19263.37;-0.11;19058.8;-1.17;19058.4;-1.18;18738.82;-2.83;19069.79;-1.12;19024.32;-1.35
2020-12-01 15:00:00;19263.37;CAI_2.0;19058.8;-1.06;19058.4;-1.06;18738.82;-2.72;19069.79;-1.0;19024.32;-1.24;19038.39;-1.17
2020-12-01 21:00:00;19038.39;CAI_2.0;18895.0;-0.75;18764.96;-1.44;18836.51;-1.06;18854.01;-0.97;18676.4;-1.9;18618.25;-2.21
2020-12-02 02:00:00;18676.4;SOBE_2.0;18618.25;-0.31;18550.96;-0.67;18654.41;-0.12;18926.66;1.34;19124.48;2.4;19195.19;2.78
2020-12-02 03:00:00;18618.25;SOBE_2.0;18550.96;-0.36;18654.41;0.19;18926.66;1.66;19124.48;2.72;19195.19;3.1;19035.99;2.24
2020-12-02 04:00:00;18550.96;SOBE_2.0;18654.41;0.56;18926.66;2.03;19124.48;3.09;19195.19;3.47;19035.99;2.61;19103.39;2.98
2020-12-02 05:00:00;18654.41;SOBE_2.0;18926.66;1.46;19124.48;2.52;19195.19;2.9;19035.99;2.05;19103.39;2.41;19127.31;2.54
2020-12-03 05:00:00;18922.83;SOBE_2.0;18970.24;0.25;19208.11;1.51;19378.79;2.41;19363.99;2.33;19353.69;2.28;19396.5;2.5
2020-12-03 06:00:00;18970.24;SOBE_2.0;19208.11;1.25;19378.79;2.15;19363.99;2.08;19353.69;2.02;19396.5;2.25;19321.26;1.85
2020-12-04 06:00:00;19317.13;CAI_2.0;19283.94;-0.17;19388.89;0.37;19354.23;0.19;18978.35;-1.75;18833.25;-2.5;19026.49;-1.5
2020-12-04 07:00:00;19283.94;CAI_2.0;19388.89;0.54;19354.23;0.36;18978.35;-1.58;18833.25;-2.34;19026.49;-1.34;19005.34;-1.44
2020-12-04 08:00:00;19388.89;CAI_2.0;19354.23;-0.18;18978.35;-2.12;18833.25;-2.87;19026.49;-1.87;19005.34;-1.98;19046.11;-1.77
2020-12-04 09:00:00;19354.23;CAI_2.0;18978.35;-1.94;18833.25;-2.69;19026.49;-1.69;19005.34;-1.8;19046.11;-1.59;18943.35;-2.12
2020-12-04 18:00:00;19056.45;CAI_2.0;19038.73;-0.09;18962.53;-0.49;18806.41;-1.31;18665.3;-2.05;18650.52;-2.13;18764.23;-1.53
2020-12-04 19:00:00;19038.73;CAI_2.0;18962.53;-0.4;18806.41;-1.22;18665.3;-1.96;18650.52;-2.04;18764.23;-1.44;18644.89;-2.07
2020-12-08 04:00:00;19181.21;CAI_2.0;19293.76;0.59;19160.49;-0.11;19143.1;-0.2;19069.96;-0.58;18791.77;-2.03;18816.0;-1.9
2020-12-08 05:00:00;19293.76;CAI_2.0;19160.49;-0.69;19143.1;-0.78;19069.96;-1.16;18791.77;-2.6;18816.0;-2.48;18762.96;-2.75
2020-12-08 06:00:00;19160.49;CAI_2.0;19143.1;-0.09;19069.96;-0.47;18791.77;-1.92;18816.0;-1.8;18762.96;-2.07;18726.93;-2.26
2020-12-08 07:00:00;19143.1;CAI_2.0;19069.96;-0.38;18791.77;-1.84;18816.0;-1.71;18762.96;-1.99;18726.93;-2.17;18922.84;-1.15
2020-12-08 16:00:00;18832.03;CAI_2.0;18927.41;0.51;18831.0;-0.01;18795.74;-0.19;18742.63;-0.47;18777.86;-0.29;18340.01;-2.61
2020-12-08 17:00:00;18927.41;CAI_2.0;18831.0;-0.51;18795.74;-0.7;18742.63;-0.98;18777.86;-0.79;18340.01;-3.1;18324.11;-3.19
2020-12-08 18:00:00;18831.0;CAI_2.0;18795.74;-0.19;18742.63;-0.47;18777.86;-0.28;18340.01;-2.61;18324.11;-2.69;18180.01;-3.46
2020-12-08 19:00:00;18795.74;CAI_2.0;18742.63;-0.28;18777.86;-0.1;18340.01;-2.42;18324.11;-2.51;18180.01;-3.28;18215.49;-3.09
2020-12-08 20:00:00;18742.63;CAI_2.0;18777.86;0.19;18340.01;-2.15;18324.11;-2.23;18180.01;-3.0;18215.49;-2.81;18281.0;-2.46
2020-12-08 21:00:00;18777.86;CAI_2.0;18340.01;-2.33;18324.11;-2.42;18180.01;-3.18;18215.49;-2.99;18281.0;-2.65;18300.01;-2.54
2020-12-09 03:00:00;18300.01;CAI_2.0;18159.58;-0.77;18205.5;-0.52;18214.09;-0.47;17924.07;-2.05;17955.78;-1.88;18036.34;-1.44
2020-12-09 07:00:00;17924.07;SOBE_2.0;17955.78;0.18;18036.34;0.63;18234.65;1.73;18244.95;1.79;18234.74;1.73;18483.5;3.12
2020-12-09 08:00:00;17955.78;SOBE_2.0;18036.34;0.45;18234.65;1.55;18244.95;1.61;18234.74;1.55;18483.5;2.94;18451.01;2.76
2020-12-09 09:00:00;18036.34;SOBE_2.0;18234.65;1.1;18244.95;1.16;18234.74;1.1;18483.5;2.48;18451.01;2.3;18349.5;1.74
2020-12-10 19:00:00;18403.1;CAI_2.0;18365.78;-0.2;18349.0;-0.29;18326.36;-0.42;18254.63;-0.81;18018.32;-2.09;17901.45;-2.73
2020-12-10 20:00:00;18365.78;CAI_2.0;18349.0;-0.09;18326.36;-0.21;18254.63;-0.61;18018.32;-1.89;17901.45;-2.53;17804.97;-3.05
2020-12-10 21:00:00;18349.0;CAI_2.0;18326.36;-0.12;18254.63;-0.51;18018.32;-1.8;17901.45;-2.44;17804.97;-2.96;17990.88;-1.95
2020-12-10 22:00:00;18326.36;CAI_2.0;18254.63;-0.39;18018.32;-1.68;17901.45;-2.32;17804.97;-2.85;17990.88;-1.83;17959.72;-2.0
2020-12-10 23:00:00;18254.63;CAI_2.0;18018.32;-1.29;17901.45;-1.93;17804.97;-2.46;17990.88;-1.44;17959.72;-1.62;17899.44;-1.95
2020-12-11 11:00:00;17647.71;SOBE_2.0;17864.73;1.23;17972.01;1.84;18058.76;2.33;18104.74;2.59;17978.14;1.87;17995.53;1.97
2020-12-11 19:00:00;17977.0;SOBE_2.0;17982.89;0.03;18100.01;0.68;18127.81;0.84;18036.53;0.33;18342.06;2.03;18283.84;1.71
2020-12-12 13:00:00;18400.21;SOBE_2.0;18372.97;-0.15;18399.01;-0.01;18397.88;-0.01;18483.17;0.45;18687.62;1.56;18805.29;2.2
2020-12-12 14:00:00;18372.97;SOBE_2.0;18399.01;0.14;18397.88;0.14;18483.17;0.6;18687.62;1.71;18805.29;2.35;18770.68;2.16
2020-12-12 15:00:00;18399.01;SOBE_2.0;18397.88;-0.01;18483.17;0.46;18687.62;1.57;18805.29;2.21;18770.68;2.02;18787.72;2.11
2020-12-12 16:00:00;18397.88;SOBE_2.0;18483.17;0.46;18687.62;1.57;18805.29;2.21;18770.68;2.03;18787.72;2.12;18870.51;2.57
2020-12-12 17:00:00;18483.17;SOBE_2.0;18687.62;1.11;18805.29;1.74;18770.68;1.56;18787.72;1.65;18870.51;2.1;18808.69;1.76
2020-12-13 01:00:00;18795.31;SOBE_2.0;18812.61;0.09;18784.42;-0.06;18852.51;0.3;18850.0;0.29;18973.93;0.95;19247.68;2.41
2020-12-13 02:00:00;18812.61;SOBE_2.0;18784.42;-0.15;18852.51;0.21;18850.0;0.2;18973.93;0.86;19247.68;2.31;19245.91;2.3
2020-12-13 03:00:00;18784.42;SOBE_2.0;18852.51;0.36;18850.0;0.35;18973.93;1.01;19247.68;2.47;19245.91;2.46;19263.25;2.55
2020-12-13 04:00:00;18852.51;SOBE_2.0;18850.0;-0.01;18973.93;0.64;19247.68;2.1;19245.91;2.09;19263.25;2.18;19278.99;2.26
2020-12-13 05:00:00;18850.0;SOBE_2.0;18973.93;0.66;19247.68;2.11;19245.91;2.1;19263.25;2.19;19278.99;2.28;19316.81;2.48
2020-12-16 04:00:00;19358.68;SOBE_2.0;19373.81;0.08;19429.89;0.37;19423.96;0.34;19482.57;0.64;19516.69;0.82;19798.17;2.27
2020-12-16 05:00:00;19373.81;SOBE_2.0;19429.89;0.29;19423.96;0.26;19482.57;0.56;19516.69;0.74;19798.17;2.19;19739.78;1.89
2020-12-16 07:00:00;19423.96;SOBE_2.0;19482.57;0.3;19516.69;0.48;19798.17;1.93;19739.78;1.63;19762.81;1.74;20319.51;4.61
2020-12-16 08:00:00;19482.57;SOBE_2.0;19516.69;0.18;19798.17;1.62;19739.78;1.32;19762.81;1.44;20319.51;4.3;20649.0;5.99
2020-12-16 09:00:00;19516.69;SOBE_2.0;19798.17;1.44;19739.78;1.14;19762.81;1.26;20319.51;4.11;20649.0;5.8;20661.37;5.87
2020-12-16 10:00:00;19798.17;SOBE_2.0;19739.78;-0.29;19762.81;-0.18;20319.51;2.63;20649.0;4.3;20661.37;4.36;20854.56;5.34
2020-12-16 11:00:00;19739.78;SOBE_2.0;19762.81;0.12;20319.51;2.94;20649.0;4.61;20661.37;4.67;20854.56;5.65;20639.82;4.56
2020-12-16 12:00:00;19762.81;SOBE_2.0;20319.51;2.82;20649.0;4.48;20661.37;4.55;20854.56;5.52;20639.82;4.44;20585.79;4.16
2020-12-16 13:00:00;20319.51;SOBE_2.0;20649.0;1.62;20661.37;1.68;20854.56;2.63;20639.82;1.58;20585.79;1.31;20736.87;2.05
2020-12-16 15:00:00;20661.37;SOBE_2.0;20854.56;0.94;20639.82;-0.1;20585.79;-0.37;20736.87;0.37;20802.82;0.68;21192.78;2.57
2020-12-16 16:00:00;20854.56;SOBE_2.0;20639.82;-1.03;20585.79;-1.29;20736.87;-0.56;20802.82;-0.25;21192.78;1.62;21366.42;2.45
2020-12-16 17:00:00;20639.82;SOBE_2.0;20585.79;-0.26;20736.87;0.47;20802.82;0.79;21192.78;2.68;21366.42;3.52;21335.52;3.37
2020-12-16 18:00:00;20585.79;SOBE_2.0;20736.87;0.73;20802.82;1.05;21192.78;2.95;21366.42;3.79;21335.52;3.64;21389.25;3.9
2020-12-16 19:00:00;20736.87;SOBE_2.0;20802.82;0.32;21192.78;2.2;21366.42;3.04;21335.52;2.89;21389.25;3.15;21719.22;4.74
2020-12-16 20:00:00;20802.82;SOBE_2.0;21192.78;1.87;21366.42;2.71;21335.52;2.56;21389.25;2.82;21719.22;4.41;21913.9;5.34
2020-12-16 21:00:00;21192.78;SOBE_2.0;21366.42;0.82;21335.52;0.67;21389.25;0.93;21719.22;2.48;21913.9;3.4;21753.26;2.64
2020-12-16 22:00:00;21366.42;SOBE_2.0;21335.52;-0.14;21389.25;0.11;21719.22;1.65;21913.9;2.56;21753.26;1.81;21785.88;1.96
2020-12-16 23:00:00;21335.52;SOBE_2.0;21389.25;0.25;21719.22;1.8;21913.9;2.71;21753.26;1.96;21785.88;2.11;22280.0;4.43
2020-12-17 00:00:00;21389.25;SOBE_2.0;21719.22;1.54;21913.9;2.45;21753.26;1.7;21785.88;1.85;22280.0;4.16;22172.72;3.66
2020-12-17 01:00:00;21719.22;SOBE_2.0;21913.9;0.9;21753.26;0.16;21785.88;0.31;22280.0;2.58;22172.72;2.09;22478.76;3.5
2020-12-17 02:00:00;21913.9;SOBE_2.0;21753.26;-0.73;21785.88;-0.58;22280.0;1.67;22172.72;1.18;22478.76;2.58;22904.7;4.52
2020-12-17 03:00:00;21753.26;SOBE_2.0;21785.88;0.15;22280.0;2.42;22172.72;1.93;22478.76;3.34;22904.7;5.29;22650.0;4.12
2020-12-17 04:00:00;21785.88;SOBE_2.0;22280.0;2.27;22172.72;1.78;22478.76;3.18;22904.7;5.14;22650.0;3.97;22618.11;3.82
2020-12-17 05:00:00;22280.0;SOBE_2.0;22172.72;-0.48;22478.76;0.89;22904.7;2.8;22650.0;1.66;22618.11;1.52;22752.16;2.12
2020-12-17 06:00:00;22172.72;SOBE_2.0;22478.76;1.38;22904.7;3.3;22650.0;2.15;22618.11;2.01;22752.16;2.61;23149.99;4.41
2020-12-17 07:00:00;22478.76;SOBE_2.0;22904.7;1.89;22650.0;0.76;22618.11;0.62;22752.16;1.22;23149.99;2.99;22831.84;1.57
2020-12-17 09:00:00;22650.0;SOBE_2.0;22618.11;-0.14;22752.16;0.45;23149.99;2.21;22831.84;0.8;23086.01;1.92;23333.8;3.02
2020-12-17 10:00:00;22618.11;SOBE_2.0;22752.16;0.59;23149.99;2.35;22831.84;0.94;23086.01;2.07;23333.8;3.16;23591.23;4.3
2020-12-17 11:00:00;22752.16;SOBE_2.0;23149.99;1.75;22831.84;0.35;23086.01;1.47;23333.8;2.56;23591.23;3.69;23023.98;1.19
2020-12-17 13:00:00;22831.84;SOBE_2.0;23086.01;1.11;23333.8;2.2;23591.23;3.33;23023.98;0.84;23250.27;1.83;22899.08;0.29
2020-12-17 14:00:00;23086.01;SOBE_2.0;23333.8;1.07;23591.23;2.19;23023.98;-0.27;23250.27;0.71;22899.08;-0.81;22791.55;-1.28
2020-12-17 15:00:00;23333.8;CAI_2.0;23591.23;1.1;23023.98;-1.33;23250.27;-0.36;22899.08;-1.86;22791.55;-2.32;22791.96;-2.32
2020-12-17 16:00:00;23591.23;CAI_2.0;23023.98;-2.4;23250.27;-1.45;22899.08;-2.93;22791.55;-3.39;22791.96;-3.39;22963.04;-2.66
2020-12-17 18:00:00;23250.27;CAI_2.0;22899.08;-1.51;22791.55;-1.97;22791.96;-1.97;22963.04;-1.24;22797.16;-1.95;22764.77;-2.09
2020-12-18 07:00:00;23055.98;CAI_2.0;23114.84;0.26;23212.82;0.68;22964.67;-0.4;22886.17;-0.74;22939.42;-0.51;22571.78;-2.1
2020-12-18 08:00:00;23114.84;CAI_2.0;23212.82;0.42;22964.67;-0.65;22886.17;-0.99;22939.42;-0.76;22571.78;-2.35;22610.65;-2.18
2020-12-18 09:00:00;23212.82;CAI_2.0;22964.67;-1.07;22886.17;-1.41;22939.42;-1.18;22571.78;-2.76;22610.65;-2.59;22549.0;-2.86
2020-12-18 20:00:00;22755.66;SOBE_2.0;22880.07;0.55;23011.38;1.12;23107.39;1.55;22954.02;0.87;23046.76;1.28;23220.0;2.04
2020-12-19 09:00:00;22973.06;SOBE_2.0;23019.99;0.2;22888.54;-0.37;23041.53;0.3;23172.74;0.87;23296.96;1.41;23552.01;2.52
2020-12-19 10:00:00;23019.99;SOBE_2.0;22888.54;-0.57;23041.53;0.09;23172.74;0.66;23296.96;1.2;23552.01;2.31;23966.48;4.11
2020-12-19 11:00:00;22888.54;SOBE_2.0;23041.53;0.67;23172.74;1.24;23296.96;1.78;23552.01;2.9;23966.48;4.71;23886.44;4.36
2020-12-19 12:00:00;23041.53;SOBE_2.0;23172.74;0.57;23296.96;1.11;23552.01;2.22;23966.48;4.01;23886.44;3.67;23822.66;3.39
2020-12-19 13:00:00;23172.74;SOBE_2.0;23296.96;0.54;23552.01;1.64;23966.48;3.43;23886.44;3.08;23822.66;2.8;23791.91;2.67
2020-12-19 14:00:00;23296.96;SOBE_2.0;23552.01;1.09;23966.48;2.87;23886.44;2.53;23822.66;2.26;23791.91;2.12;23902.17;2.6
2020-12-19 21:00:00;23974.71;CAI_2.0;23905.73;-0.29;23821.61;-0.64;23481.41;-2.06;23485.56;-2.04;23429.92;-2.27;23346.48;-2.62
